"id","System","age","sex","occupation","income","region","Taxi_frequency","Taxi_aim","RS_experience","Price","Safety","Dispatch","License","Service","Time","choice"
"1158","Windows ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","10 min",0
"1159","Android ","20s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","No","7 min",0
"1160","iPhone","60s","Male","Unemployed (including after retirement)","¥3M or more and less than ¥4M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","1%","App","No","Yes","10 min",1
"1161","Android ","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","Phone","Yes","Yes","10 min",1
"1162","iPhone","30s","Female","Public servant","¥4M or more and less than ¥5M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","10 min",0
"1163","iPhone","40s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","App","Yes","Yes","10 min",0
"1164","Android ","40s","Other","Public servant","¥5M or more and less than ¥6M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","No","No","10 min",1
"1167","iPhone","30s","Female","Full-time housewife (husband)","Less than ¥1M","Prefer not to answer","Do not use","Do not use","No","¥1500","1%","App","No","Yes","7 min",0
"1169","Android ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1500","1%","App","Yes","Yes","7 min",0
"1172","iPad","40s","Female","Self-employed","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","7 min",0
"1173","Windows ","50s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"1174","iPhone","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","10 min",0
"1175","Android ","Prefer not to answer","Female","Full-time housewife (husband)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","No","10 min",0
"1180","iPhone","30s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","App","No","No","7 min",1
"1181","Android ","50s","Male","Self-employed","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","1%","Phone","No","Yes","10 min",0
"1183","Windows ","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of Less than 100K","Several times a year","Moving for work","No","¥1200","3%","App","Yes","Yes","10 min",0
"1184","iPhone","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"1192","iPhone","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","No","10 min",1
"1194","Android ","50s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"1197","Android ","50s","Male","Self-employed","¥3M or more and less than ¥4M","Population of Less than 100K","Several times a week","Moving for work","Yes","¥1500","3%","Phone","Yes","No","10 min",0
"1198","iPhone","50s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","7 min",1
"1199","Android ","40s","Female","Part-time job","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","No","Yes","7 min",1
"1200","iPhone","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","Yes","7 min",1
"1202","Macintosh","60s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",0
"1203","Android ","50s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",1
"1205","Macintosh","50s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","No","Yes","7 min",1
"1206","Windows ","40s","Male","Other","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","7 min",1
"1208","Android ","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 100K or more and less than 500K","Several times a year","Moving for work","Yes","¥1200","1%","Phone","Yes","No","7 min",1
"1210","iPhone","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",1
"1212","Windows ","50s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","10 min",0
"1213","Android ","50s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","Yes","10 min",1
"1215","iPhone","50s","Female","Full-time housewife (husband)","Prefer not to answer","Population of 500K or more","Several times a year","Other","No","¥1200","3%","Phone","Yes","No","7 min",0
"1216","iPhone","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Other","No","¥1200","1%","App","No","Yes","10 min",1
"1217","Android ","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","App","No","No","7 min",0
"1218","Android ","50s","Male","Self-employed","¥5M or more and less than ¥6M","Population of 500K or more","Several times a month","Moving for work","No","¥1500","3%","App","No","No","10 min",0
"1219","Android ","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a month","Moving for work","No","¥1500","1%","Phone","No","No","10 min",1
"1220","Android ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","7 min",1
"1223","Windows ","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","3%","Phone","No","Yes","10 min",0
"1224","Windows ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","No","7 min",0
"1226","Windows ","30s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a month","Commuting","No","¥1200","3%","App","Yes","No","10 min",1
"1227","iPhone","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","Phone","Yes","Yes","10 min",1
"1229","Windows ","50s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","Phone","No","No","10 min",0
"1230","iPhone","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","No","10 min",1
"1233","iPhone","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a month","Moving for work","No","¥1200","1%","Phone","Yes","No","10 min",0
"1236","iPhone","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","Yes","No","7 min",1
"1241","iPhone","30s","Female","Part-time job","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","7 min",0
"1244","iPhone","20s","Female","Public servant","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Shopping","No","¥1200","1%","Phone","No","Yes","7 min",1
"1245","iPhone","20s","Female","Temporary staff","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Visit to hospital","No","¥1200","1%","App","Yes","Yes","7 min",1
"1246","Android ","70s","Female","Full-time housewife (husband)","¥9M or more and less than ¥10M","Population of 500K or more","Several times a month","Leisure","No","¥1200","1%","Phone","Yes","No","10 min",1
"1249","iPhone","70s","Female","Full-time housewife (husband)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1200","1%","Phone","Yes","No","7 min",1
"1250","Android ","60s","Male","Part-time job","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Visit to hospital","No","¥1500","1%","Phone","Yes","Yes","7 min",1
"1251","Android ","50s","Female","Part-time job","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","App","No","No","7 min",0
"1253","Android ","50s","Female","Part-time job","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","10 min",1
