"id","System","age","sex","occupation","income","region","Taxi_frequency","Taxi_aim","RS_experience","Price","Safety","Dispatch","License","Service","Time","choice"
"98","Windows ","40s","Male","Part-time job","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","1%","Phone","No","No","7 min",1
"100","iPhone","40s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","10 min",0
"104","Windows ","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Several times a year","Shopping","No","¥1200","1%","App","Yes","No","7 min",0
"105","Windows ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","3%","Phone","No","Yes","7 min",1
"107","iPhone","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a month","Moving for work","No","¥1200","3%","Phone","Yes","No","10 min",0
"109","Windows ","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Several times a year","Moving for work","No","¥1500","3%","App","No","No","10 min",0
"110","Android ","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","10 min",1
"111","iPhone","40s","Female","Part-time job","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","No","Yes","7 min",0
"112","Android ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",1
"114","Android ","20s","Female","Student","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","Yes","Yes","7 min",1
"115","Windows ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","No","No","10 min",1
"116","Android ","60s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","No","Yes","7 min",1
"117","Android ","60s","Prefer not to answer","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Several times a month","Shopping","No","¥1200","1%","Phone","No","No","10 min",1
"119","Android ","40s","Female","Unemployed (including after retirement)","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","No","No","10 min",0
"120","Android ","50s","Female","Part-time job","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","Yes","No","7 min",0
"121","Windows ","40s","Male","Self-employed","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","1%","App","Yes","No","10 min",1
"122","Windows ","40s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","No","Yes","7 min",1
"128","Windows ","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","No","No","10 min",0
"129","Windows ","50s","Male","Part-time job","¥7M or more and less than ¥8M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","No","Yes","7 min",0
"133","iPhone","50s","Male","Self-employed","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","Yes","10 min",1
"135","iPhone","20s","Female","Public servant","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","Yes","Yes","10 min",0
"136","Android ","30s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","Yes","Yes","10 min",0
"138","Windows ","50s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Shopping","No","¥1200","1%","App","No","No","7 min",0
"140","iPhone","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1500","1%","Phone","No","No","7 min",0
"147","Windows ","40s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Shopping","No","¥1500","3%","App","No","Yes","10 min",0
"148","Android ","40s","Female","Temporary staff","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","3%","App","Yes","Yes","10 min",0
"150","iPad","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","7 min",1
"151","Windows ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","Yes","No","7 min",1
"152","iPhone","50s","Male","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","7 min",0
"155","iPhone","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","10 min",1
"157","Windows ","30s","Male","Part-time job","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","7 min",1
"158","iPhone","40s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","10 min",0
"159","Android ","40s","Female","Other","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","No","7 min",0
"160","Windows ","30s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","10 min",1
"161","Android ","40s","Male","Self-employed","Prefer not to answer","Population of 500K or more","Several times a year","Other","No","¥1200","3%","Phone","Yes","No","7 min",1
"165","Windows ","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","7 min",1
"169","Android ","30s","Male","Part-time job","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","10 min",0
"173","Windows ","50s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Almost every day","Shopping","Yes","¥1200","1%","App","Yes","Yes","10 min",0
"174","Windows ","30s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","7 min",0
"175","iPhone","40s","Female","Self-employed","Prefer not to answer","Population of Less than 100K","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","Yes","10 min",1
"176","Android ","30s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","7 min",0
"178","Windows ","60s","Male","Self-employed","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","Yes","10 min",1
"181","Android ","40s","Male","Self-employed","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","1%","Phone","No","No","7 min",1
"185","iPhone","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","7 min",0
"187","Windows ","30s","Female","Self-employed","Less than ¥1M","Population of 500K or more","Several times a year","Visit to hospital","No","¥1500","3%","App","Yes","No","10 min",1
"189","Windows ","40s","Male","Temporary staff","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","7 min",1
"190","Android ","60s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","1%","App","Yes","No","7 min",1
"191","Android ","50s","Female","Temporary staff","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","Phone","Yes","No","7 min",0
"195","Macintosh","30s","Male","Part-time job","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",1
"196","Windows ","50s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","7 min",1
"200","Windows ","40s","Male","Self-employed","¥5M or more and less than ¥6M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",0
"202","Windows ","50s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Several times a year","Visit to hospital","No","¥1200","1%","Phone","No","Yes","7 min",1
"203","Windows ","30s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","1%","App","No","No","10 min",0
"206","Android ","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","No","7 min",1
